instrument_id,obligor_id,obligor_name,par,sp_rating,sp_industry,country,seniority,rate_type,spread_bps,fixed_coupon_rate,floor_bps,maturity_date,recovery_aaa,price,payment_frequency,currency,benchmark
LARGE2-SYN-LN-00097,LARGE2-SYN-OB-0094,Large fixture 2 Evergreen Group 094,770000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,370,,0,2031-11-28,0.52,98,4,USD,SOFR
LARGE2-SYN-LN-00098,LARGE2-SYN-OB-0094,Large fixture 2 Evergreen Group 094,412000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,380,,0,2032-01-30,0.52,98.125,4,USD,SOFR
LARGE2-SYN-LN-00099,LARGE2-SYN-OB-0095,Large fixture 2 Fairhaven LLC 095,1182000,BB+,Pharmaceuticals,Luxembourg,1st Lien,Floating,215,,0,2033-01-28,0.34,99.875,4,USD,SOFR
LARGE2-SYN-LN-00100,LARGE2-SYN-OB-0096,Large fixture 2 Granite Holdings 096,1182000,B,"Electronic Equipment, Instruments & Components",United Kingdom,1st Lien,Floating,265,,0,2031-11-28,0.41,100.25,4,USD,SOFR
LARGE2-SYN-LN-00101,LARGE2-SYN-OB-0097,Large fixture 2 Harbor Inc. 097,1182000,B,Healthcare Equipment & Supplies,United States,1st Lien,Floating,220,,0,2033-02-15,0.305,96.625,4,USD,SOFR
LARGE2-SYN-LN-00102,LARGE2-SYN-OB-0098,Large fixture 2 Hawthorne Corp. 098,1182000,BB,Diversified Telecommunication Services,United States,1st Lien,Floating,285,,0,2031-08-30,0.595,98.125,4,USD,SOFR
LARGE2-SYN-LN-00103,LARGE2-SYN-OB-0099,Large fixture 2 Highland Group 099,1182000,B,Financial services,United States,1st Lien,Floating,175,,0,2030-03-30,0.475,98.875,4,USD,SOFR
LARGE2-SYN-LN-00104,LARGE2-SYN-OB-0100,Large fixture 2 Ironwood LLC 100,1182000,B-,Machinery,United States,1st Lien,Floating,380,,0,2034-02-28,0.365,99.375,4,USD,SOFR
LARGE2-SYN-LN-00105,LARGE2-SYN-OB-0101,Large fixture 2 Juniper Holdings 101,1182000,B-,Consumer Finance,United States,1st Lien,Floating,210,,0,2031-12-15,0.535,96.875,4,USD,SOFR
LARGE2-SYN-LN-00106,LARGE2-SYN-OB-0102,Large fixture 2 Keystone Inc. 102,1182000,B+,Independent Power and Renewable Electricity Producers,United States,1st Lien,Floating,175,,0,2030-11-28,0.43,100.5,4,USD,SOFR
LARGE2-SYN-LN-00107,LARGE2-SYN-OB-0103,Large fixture 2 Lakeview Corp. 103,1182000,BB-,Real Estate Management & Development,United States,1st Lien,Floating,220,,0,2033-12-30,0.48,94.875,4,USD,SOFR
LARGE2-SYN-LN-00108,LARGE2-SYN-OB-0104,Large fixture 2 Larkspur Group 104,630000,B-,Software,United States,1st Lien,Fixed,,0.046875,,2029-10-28,0.465,99,2,USD,
LARGE2-SYN-LN-00109,LARGE2-SYN-OB-0105,Large fixture 2 Maple LLC 105,1182000,B,Construction & Engineering,United States,1st Lien,Floating,350,,0,2034-05-28,0.335,99.625,4,USD,SOFR
LARGE2-SYN-LN-00110,LARGE2-SYN-OB-0106,Large fixture 2 Meridian Holdings 106,1182000,B+,Electric Utilities,United States,1st Lien,Floating,340,,0,2030-03-28,0.375,99,4,USD,SOFR
LARGE2-SYN-LN-00111,LARGE2-SYN-OB-0107,Large fixture 2 Northfield Inc. 107,630000,A-,Diversified Consumer Services,Netherlands,1st Lien,Floating,325,,0,2032-01-30,0.565,101.5,4,USD,SOFR
LARGE2-SYN-LN-00112,LARGE2-SYN-OB-0108,Large fixture 2 Oakmont Corp. 108,630000,B,Wireless Telecommunication Services,Luxembourg,1st Lien,Floating,315,,50,2031-10-28,0.37,98.875,4,USD,SOFR
LARGE2-SYN-LN-00113,LARGE2-SYN-OB-0109,Large fixture 2 Orchard Group 109,1220000,B,Healthcare Providers & Services,United States,1st Lien,Floating,255,,0,2032-08-28,0.455,97.75,4,USD,SOFR
LARGE2-SYN-LN-00114,LARGE2-SYN-OB-0110,Large fixture 2 Pinecrest LLC 110,1182000,B,Chemicals,Netherlands,1st Lien,Floating,340,,0,2033-10-15,0.425,100.5,4,USD,SOFR
LARGE2-SYN-LN-00115,LARGE2-SYN-OB-0111,Large fixture 2 Redwood Holdings 111,1182000,B+,Media,United States,1st Lien,Floating,265,,0,2031-06-28,0.2,100.625,4,USD,SOFR
LARGE2-SYN-LN-00116,LARGE2-SYN-OB-0112,Large fixture 2 Riverton Inc. 112,1182000,B,IT Services,United States,1st Lien,Floating,290,,0,2032-11-15,0.235,99.75,4,USD,SOFR
LARGE2-SYN-LN-00117,LARGE2-SYN-OB-0113,Large fixture 2 Silver Corp. 113,1182000,B-,Healthcare Technology,United States,1st Lien,Floating,365,,0,2031-09-28,0.24,100,4,USD,SOFR
LARGE2-SYN-LN-00118,LARGE2-SYN-OB-0114,Large fixture 2 Stonebridge Group 114,1224000,B,Healthcare Providers & Services,United States,1st Lien,Floating,300,,0,2030-09-30,0.335,98.875,4,USD,SOFR
LARGE2-SYN-LN-00119,LARGE2-SYN-OB-0115,Large fixture 2 Summit LLC 115,610000,B+,Life Sciences Tools & Services,United States,1st Lien,Floating,255,,50,2031-12-15,0.505,101.5,4,USD,SOFR
LARGE2-SYN-LN-00120,LARGE2-SYN-OB-0115,Large fixture 2 Summit LLC 115,572000,B+,Life Sciences Tools & Services,United States,1st Lien,Floating,265,,50,2032-02-28,0.505,101.625,4,USD,SOFR
LARGE2-SYN-LN-00121,LARGE2-SYN-OB-0116,Large fixture 2 Timber Holdings 116,1182000,B,Chemicals,United States,1st Lien,Floating,290,,0,2033-12-28,0.275,98.5,4,USD,SOFR
LARGE2-SYN-LN-00122,LARGE2-SYN-OB-0117,Large fixture 2 Westhaven Inc. 117,630000,B+,"Hotels, Restaurants & Leisure",United Kingdom,Sr Unsec,Floating,235,,0,2032-02-15,0.2,101.5,4,USD,SOFR
LARGE2-SYN-LN-00123,LARGE2-SYN-OB-0118,Large fixture 2 Willow Corp. 118,1182000,B-,Consumer Finance,United States,1st Lien,Floating,380,,0,2032-11-30,0.495,100,4,USD,SOFR
LARGE2-SYN-LN-00124,LARGE2-SYN-OB-0119,Large fixture 2 Windward Group 119,1182000,B-,Financial services,United States,1st Lien,Floating,250,,0,2032-06-30,0.35,98.625,4,USD,SOFR
LARGE2-SYN-LN-00125,LARGE2-SYN-OB-0120,Large fixture 2 Woodland LLC 120,1182000,BB-,Gas Utilities,United States,1st Lien,Floating,235,,0,2031-03-15,0.45,98.5,4,USD,SOFR
LARGE2-SYN-LN-00126,LARGE2-SYN-OB-0121,Large fixture 2 Alder Holdings 121,1182000,B-,Software,United States,1st Lien,Floating,365,,0,2033-01-15,0.36,98.25,4,USD,SOFR
LARGE2-SYN-LN-00127,LARGE2-SYN-OB-0122,Large fixture 2 Amber Inc. 122,1182000,BB-,"Oil, Gas & Consumable Fuels",United States,1st Lien,Floating,150,,0,2032-04-15,0.325,101.5,4,USD,SOFR
LARGE2-SYN-LN-00128,LARGE2-SYN-OB-0123,Large fixture 2 Arbor Corp. 123,1182000,B+,Media,United States,1st Lien,Floating,290,,0,2033-08-30,0.535,101.5,4,USD,SOFR
LARGE2-SYN-LN-00129,LARGE2-SYN-OB-0124,Large fixture 2 Atlas Group 124,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,260,,0,2032-11-28,0.285,99.625,4,USD,SOFR
LARGE2-SYN-LN-00130,LARGE2-SYN-OB-0125,Large fixture 2 Beacon LLC 125,1182000,B+,Insurance,United States,1st Lien,Floating,305,,0,2031-11-15,0.34,100.75,4,USD,SOFR
LARGE2-SYN-LN-00131,LARGE2-SYN-OB-0126,Large fixture 2 Bluewater Holdings 126,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,255,,0,2032-03-28,0.305,101.125,4,USD,SOFR
LARGE2-SYN-LN-00132,LARGE2-SYN-OB-0127,Large fixture 2 Bracken Inc. 127,1182000,B-,Energy Equipment & Services,United States,1st Lien,Floating,330,,0,2033-05-15,0.38,97.875,4,USD,SOFR
LARGE2-SYN-LN-00133,LARGE2-SYN-OB-0128,Large fixture 2 Cedar Corp. 128,1182000,B,Healthcare Equipment & Supplies,United States,1st Lien,Floating,240,,0,2032-06-30,0.37,101.5,4,USD,SOFR
LARGE2-SYN-LN-00134,LARGE2-SYN-OB-0129,Large fixture 2 Cobalt Group 129,1182000,B+,Industrial Conglomerates,United States,1st Lien,Floating,300,,0,2031-09-15,0.545,101.25,4,USD,SOFR
LARGE2-SYN-LN-00135,LARGE2-SYN-OB-0130,Large fixture 2 Copper LLC 130,1182000,B,Chemicals,United States,1st Lien,Floating,265,,0,2031-01-15,0.35,96.625,4,USD,SOFR
LARGE2-SYN-LN-00136,LARGE2-SYN-OB-0131,Large fixture 2 Crest Holdings 131,1182000,B,Chemicals,United States,1st Lien,Floating,295,,0,2032-07-30,0.22,96.125,4,USD,SOFR
LARGE2-SYN-LN-00137,LARGE2-SYN-OB-0132,Large fixture 2 Duneland Inc. 132,1182000,BB,Commercial Services & Supplies,United States,1st Lien,Floating,290,,0,2031-07-30,0.505,98.625,4,USD,SOFR
LARGE2-SYN-LN-00138,LARGE2-SYN-OB-0133,Large fixture 2 Elmstone Corp. 133,1182000,B,IT Services,United States,1st Lien,Floating,390,,0,2033-01-28,0.485,98.25,4,USD,SOFR
LARGE2-SYN-LN-00139,LARGE2-SYN-OB-0134,Large fixture 2 Evergreen Group 134,1198000,B,Software,United States,1st Lien,Floating,400,,0,2032-10-28,0.425,101.5,4,USD,SOFR
LARGE2-SYN-LN-00140,LARGE2-SYN-OB-0135,Large fixture 2 Fairhaven LLC 135,1182000,B+,Passenger airlines,United States,1st Lien,Floating,260,,0,2029-10-30,0.54,101.5,4,USD,SOFR
LARGE2-SYN-LN-00141,LARGE2-SYN-OB-0136,Large fixture 2 Granite Holdings 136,1182000,B,Aerospace & Defense,United States,1st Lien,Floating,395,,0,2030-06-28,0.395,97.375,4,USD,SOFR
LARGE2-SYN-LN-00142,LARGE2-SYN-OB-0137,Large fixture 2 Harbor Inc. 137,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,290,,0,2032-03-28,0.47,99.125,4,USD,SOFR
LARGE2-SYN-LN-00143,LARGE2-SYN-OB-0138,Large fixture 2 Hawthorne Corp. 138,1182000,B,Auto Components,United States,1st Lien,Floating,290,,0,2032-08-30,0.33,100.875,4,USD,SOFR
LARGE2-SYN-LN-00144,LARGE2-SYN-OB-0139,Large fixture 2 Highland Group 139,630000,BB+,Specialty Retail,Netherlands,1st Lien,Floating,165,,0,2031-02-28,0.36,100.375,4,USD,SOFR
LARGE2-SYN-LN-00145,LARGE2-SYN-OB-0140,Large fixture 2 Ironwood LLC 140,1182000,B,Healthcare Providers & Services,United States,1st Lien,Floating,340,,0,2033-07-30,0.365,99.375,4,USD,SOFR
LARGE2-SYN-LN-00146,LARGE2-SYN-OB-0141,Large fixture 2 Juniper Holdings 141,1182000,B+,Passenger airlines,United States,1st Lien,Floating,390,,0,2030-07-28,0.49,98.375,4,USD,SOFR
LARGE2-SYN-LN-00147,LARGE2-SYN-OB-0142,Large fixture 2 Keystone Inc. 142,1182000,B-,Containers & Packaging,United States,1st Lien,Floating,365,,0,2030-06-15,0.44,100.375,4,USD,SOFR
LARGE2-SYN-LN-00148,LARGE2-SYN-OB-0143,Large fixture 2 Lakeview Corp. 143,630000,BBB,Software,Austria,1st Lien,Floating,215,,50,2032-04-15,0.41,101.125,4,USD,SOFR
LARGE2-SYN-LN-00149,LARGE2-SYN-OB-0144,Large fixture 2 Larkspur Group 144,1182000,B,Diversified Consumer Services,United States,1st Lien,Floating,355,,0,2032-06-28,0.335,101.5,4,USD,SOFR
LARGE2-SYN-LN-00150,LARGE2-SYN-OB-0145,Large fixture 2 Maple LLC 145,1182000,B+,Passenger airlines,United States,1st Lien,Floating,325,,0,2032-01-28,0.38,98.875,4,USD,SOFR
LARGE2-SYN-LN-00151,LARGE2-SYN-OB-0146,Large fixture 2 Meridian Holdings 146,1189000,B,Software,United States,1st Lien,Floating,245,,0,2030-07-30,0.41,95.25,4,USD,SOFR
LARGE2-SYN-LN-00152,LARGE2-SYN-OB-0147,Large fixture 2 Northfield Inc. 147,1182000,B,Healthcare Providers & Services,United States,1st Lien,Floating,195,,0,2031-04-15,0.355,99.875,4,USD,SOFR
LARGE2-SYN-LN-00153,LARGE2-SYN-OB-0148,Large fixture 2 Oakmont Corp. 148,1182000,B,Financial services,United States,1st Lien,Floating,265,,0,2033-08-28,0.34,101.125,4,USD,SOFR
LARGE2-SYN-LN-00154,LARGE2-SYN-OB-0149,Large fixture 2 Orchard Group 149,1182000,B-,Financial services,United Kingdom,1st Lien,Floating,355,,0,2031-07-15,0.37,98,4,USD,SOFR
LARGE2-SYN-LN-00155,LARGE2-SYN-OB-0150,Large fixture 2 Pinecrest LLC 150,1182000,BB-,Professional Services,United States,1st Lien,Floating,315,,0,2033-11-15,0.365,98,4,USD,SOFR
LARGE2-SYN-LN-00156,LARGE2-SYN-OB-0151,Large fixture 2 Redwood Holdings 151,1182000,B,Aerospace & Defense,United States,1st Lien,Floating,225,,0,2032-07-28,0.325,96.75,4,USD,SOFR
LARGE2-SYN-LN-00157,LARGE2-SYN-OB-0152,Large fixture 2 Riverton Inc. 152,1182000,BB,Transportation Infrastructure,United States,1st Lien,Floating,195,,0,2032-02-28,0.62,97.75,4,USD,SOFR
LARGE2-SYN-LN-00158,LARGE2-SYN-OB-0153,Large fixture 2 Silver Corp. 153,1182000,B,Chemicals,Netherlands,1st Lien,Floating,335,,0,2031-05-30,0.34,101.5,4,USD,SOFR
LARGE2-SYN-LN-00159,LARGE2-SYN-OB-0154,Large fixture 2 Stonebridge Group 154,1182000,BB-,Household Durables,United States,1st Lien,Floating,285,,0,2032-09-15,0.485,97.25,4,USD,SOFR
LARGE2-SYN-LN-00160,LARGE2-SYN-OB-0155,Large fixture 2 Summit LLC 155,1182000,B,Healthcare Equipment & Supplies,United States,1st Lien,Floating,240,,0,2032-10-30,0.43,101.5,4,USD,SOFR
LARGE2-SYN-LN-00161,LARGE2-SYN-OB-0156,Large fixture 2 Timber Holdings 156,1182000,BB,Machinery,United States,1st Lien,Floating,205,,0,2030-01-15,0.525,99.5,4,USD,SOFR
LARGE2-SYN-LN-00162,LARGE2-SYN-OB-0157,Large fixture 2 Westhaven Inc. 157,1182000,BB-,Automobiles,United States,1st Lien,Floating,275,,0,2032-07-28,0.225,101.5,4,USD,SOFR
LARGE2-SYN-LN-00163,LARGE2-SYN-OB-0158,Large fixture 2 Willow Corp. 158,1182000,BB,Banks,United States,1st Lien,Floating,230,,0,2030-09-30,0.475,99.625,4,USD,SOFR
LARGE2-SYN-LN-00164,LARGE2-SYN-OB-0159,Large fixture 2 Windward Group 159,1182000,B,Chemicals,United States,1st Lien,Floating,375,,0,2031-11-28,0.345,98.25,4,USD,SOFR
LARGE2-SYN-LN-00165,LARGE2-SYN-OB-0160,Large fixture 2 Woodland LLC 160,550000,B,Software,United States,1st Lien,Floating,230,,50,2030-07-28,0.36,96.5,4,USD,SOFR
LARGE2-SYN-LN-00166,LARGE2-SYN-OB-0160,Large fixture 2 Woodland LLC 160,665000,B,Software,United States,1st Lien,Floating,240,,0,2030-09-30,0.36,96.625,4,USD,SOFR
LARGE2-SYN-LN-00167,LARGE2-SYN-OB-0161,Large fixture 2 Alder Holdings 161,1182000,B,IT Services,United States,1st Lien,Floating,250,,0,2031-07-28,0.23,100.125,4,USD,SOFR
LARGE2-SYN-LN-00168,LARGE2-SYN-OB-0162,Large fixture 2 Amber Inc. 162,630000,BB-,Ground transportation,Luxembourg,1st Lien,Fixed,,0.046,,2032-11-28,0.5,98.5,2,USD,
LARGE2-SYN-LN-00169,LARGE2-SYN-OB-0163,Large fixture 2 Arbor Corp. 163,660000,B+,Capital Markets,United States,1st Lien,Floating,345,,0,2032-08-15,0.385,101.5,4,USD,SOFR
LARGE2-SYN-LN-00170,LARGE2-SYN-OB-0163,Large fixture 2 Arbor Corp. 163,522000,B+,Capital Markets,United States,1st Lien,Floating,355,,75,2032-10-30,0.385,101.625,4,USD,SOFR
LARGE2-SYN-LN-00171,LARGE2-SYN-OB-0164,Large fixture 2 Atlas Group 164,1182000,B-,Transportation Infrastructure,United States,1st Lien,Floating,375,,0,2031-03-30,0.505,98.375,4,USD,SOFR
LARGE2-SYN-LN-00172,LARGE2-SYN-OB-0165,Large fixture 2 Beacon LLC 165,1182000,B-,Financial services,United States,1st Lien,Floating,415,,0,2031-10-28,0.405,101.5,4,USD,SOFR
LARGE2-SYN-LN-00173,LARGE2-SYN-OB-0166,Large fixture 2 Bluewater Holdings 166,1207000,B,Software,United States,1st Lien,Floating,345,,0,2031-05-15,0.45,100.875,4,USD,SOFR
LARGE2-SYN-LN-00174,LARGE2-SYN-OB-0167,Large fixture 2 Bracken Inc. 167,1182000,B-,"Technology Hardware, Storage & Peripherals",United States,1st Lien,Floating,100,,0,2031-12-15,0.285,97.875,4,USD,SOFR
LARGE2-SYN-LN-00175,LARGE2-SYN-OB-0168,Large fixture 2 Cedar Corp. 168,1182000,B+,Media,United States,1st Lien,Floating,205,,0,2033-07-15,0.455,99.625,4,USD,SOFR
LARGE2-SYN-LN-00176,LARGE2-SYN-OB-0169,Large fixture 2 Cobalt Group 169,1182000,B,Chemicals,United States,1st Lien,Floating,250,,0,2032-10-28,0.31,96.125,4,USD,SOFR
LARGE2-SYN-LN-00177,LARGE2-SYN-OB-0170,Large fixture 2 Copper LLC 170,1182000,B+,Media,United States,1st Lien,Floating,315,,0,2030-06-28,0.39,99.875,4,USD,SOFR
LARGE2-SYN-LN-00178,LARGE2-SYN-OB-0171,Large fixture 2 Crest Holdings 171,1182000,BB,Household Products,United States,1st Lien,Floating,245,,0,2031-12-15,0.415,99.625,4,USD,SOFR
LARGE2-SYN-LN-00179,LARGE2-SYN-OB-0172,Large fixture 2 Duneland Inc. 172,1182000,B-,Machinery,United States,1st Lien,Floating,395,,0,2030-07-28,0.335,98.75,4,USD,SOFR
LARGE2-SYN-LN-00180,LARGE2-SYN-OB-0173,Large fixture 2 Elmstone Corp. 173,630000,BBB+,Auto Components,United Kingdom,1st Lien,Fixed,,0.04225,,2032-06-28,0.435,97.125,2,USD,
LARGE2-SYN-LN-00181,LARGE2-SYN-OB-0174,Large fixture 2 Evergreen Group 174,1211000,B,Healthcare Providers & Services,United States,1st Lien,Floating,285,,0,2030-01-28,0.475,100.75,4,USD,SOFR
LARGE2-SYN-LN-00182,LARGE2-SYN-OB-0175,Large fixture 2 Fairhaven LLC 175,1182000,B+,Professional Services,United States,1st Lien,Floating,275,,0,2032-03-28,0.355,101.5,4,USD,SOFR
LARGE2-SYN-LN-00183,LARGE2-SYN-OB-0176,Large fixture 2 Granite Holdings 176,1182000,B+,Electric Utilities,United States,1st Lien,Floating,260,,0,2031-10-15,0.54,100.875,4,USD,SOFR
LARGE2-SYN-LN-00184,LARGE2-SYN-OB-0177,Large fixture 2 Harbor Inc. 177,1182000,BB-,Food Products,United States,1st Lien,Floating,245,,0,2031-02-28,0.395,101.5,4,USD,SOFR
LARGE2-SYN-LN-00185,LARGE2-SYN-OB-0178,Large fixture 2 Hawthorne Corp. 178,630000,BBB-,Consumer Finance,Canada,1st Lien,Fixed,,0.045375,,2033-02-28,0.395,96.875,2,USD,
LARGE2-SYN-LN-00186,LARGE2-SYN-OB-0179,Large fixture 2 Highland Group 179,1182000,B+,Electric Utilities,United States,1st Lien,Floating,265,,0,2031-08-15,0.525,99.875,4,USD,SOFR
LARGE2-SYN-LN-00187,LARGE2-SYN-OB-0180,Large fixture 2 Ironwood LLC 180,1182000,B,Building Products,United States,1st Lien,Floating,395,,0,2031-10-15,0.475,101.5,4,USD,SOFR
LARGE2-SYN-LN-00188,LARGE2-SYN-OB-0181,Large fixture 2 Juniper Holdings 181,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,245,,0,2033-09-28,0.475,101.5,4,USD,SOFR
LARGE2-SYN-LN-00189,LARGE2-SYN-OB-0182,Large fixture 2 Keystone Inc. 182,1182000,B-,Energy Equipment & Services,United States,1st Lien,Floating,420,,0,2029-01-30,0.475,97.5,4,USD,SOFR
LARGE2-SYN-LN-00190,LARGE2-SYN-OB-0183,Large fixture 2 Lakeview Corp. 183,1182000,B,Chemicals,United States,1st Lien,Floating,280,,0,2032-02-28,0.25,94.375,4,USD,SOFR
LARGE2-SYN-LN-00191,LARGE2-SYN-OB-0184,Large fixture 2 Larkspur Group 184,1182000,B-,Healthcare Providers & Services,United States,1st Lien,Floating,330,,0,2029-11-28,0.38,95.5,4,USD,SOFR
LARGE2-SYN-LN-00192,LARGE2-SYN-OB-0185,Large fixture 2 Maple LLC 185,630000,BB+,Consumer Finance,United Kingdom,1st Lien,Floating,215,,0,2031-04-15,0.45,100.25,4,USD,SOFR
LARGE2-SYN-LN-00193,LARGE2-SYN-OB-0186,Large fixture 2 Meridian Holdings 186,1193000,B,Healthcare Providers & Services,United States,1st Lien,Floating,300,,0,2033-03-28,0.34,97.25,4,USD,SOFR
LARGE2-SYN-LN-00194,LARGE2-SYN-OB-0187,Large fixture 2 Northfield Inc. 187,1182000,B,Healthcare Providers & Services,United States,1st Lien,Floating,315,,0,2032-10-30,0.385,100.25,4,USD,SOFR
LARGE2-SYN-LN-00195,LARGE2-SYN-OB-0188,Large fixture 2 Oakmont Corp. 188,1182000,B,Capital Markets,United States,1st Lien,Floating,365,,0,2034-02-28,0.395,98.25,4,USD,SOFR
LARGE2-SYN-LN-00196,LARGE2-SYN-OB-0189,Large fixture 2 Orchard Group 189,660000,B+,Media,United States,1st Lien,Floating,435,,50,2034-10-15,0.515,100.25,4,USD,SOFR
LARGE2-SYN-LN-00197,LARGE2-SYN-OB-0189,Large fixture 2 Orchard Group 189,522000,B+,Media,United States,1st Lien,Floating,445,,50,2034-12-15,0.515,100.375,4,USD,SOFR
LARGE2-SYN-LN-00198,LARGE2-SYN-OB-0190,Large fixture 2 Pinecrest LLC 190,1182000,BB-,Industrial Conglomerates,United States,1st Lien,Floating,250,,0,2031-12-28,0.505,101.5,4,USD,SOFR
LARGE2-SYN-LN-00199,LARGE2-SYN-OB-0191,Large fixture 2 Redwood Holdings 191,1182000,B-,"Technology Hardware, Storage & Peripherals",United States,1st Lien,Floating,415,,0,2032-02-28,0.49,101.5,4,USD,SOFR
LARGE2-SYN-LN-00200,LARGE2-SYN-OB-0192,Large fixture 2 Riverton Inc. 192,1182000,B+,Insurance,United States,1st Lien,Floating,250,,0,2029-05-28,0.425,101.5,4,USD,SOFR
LARGE2-SYN-LN-00201,LARGE2-SYN-OB-0193,Large fixture 2 Silver Corp. 193,1182000,B-,Software,United States,1st Lien,Floating,390,,0,2032-12-30,0.49,101.5,4,USD,SOFR
LARGE2-SYN-LN-00202,LARGE2-SYN-OB-0194,Large fixture 2 Stonebridge Group 194,1182000,BB-,"Oil, Gas & Consumable Fuels",United States,1st Lien,Floating,310,,0,2032-05-28,0.21,101.5,4,USD,SOFR
LARGE2-SYN-LN-00203,LARGE2-SYN-OB-0195,Large fixture 2 Summit LLC 195,1182000,B-,Containers & Packaging,United States,1st Lien,Floating,495,,0,2029-08-28,0.53,101.5,4,USD,SOFR
LARGE2-SYN-LN-00204,LARGE2-SYN-OB-0196,Large fixture 2 Timber Holdings 196,1182000,B-,"Technology Hardware, Storage & Peripherals",United States,1st Lien,Floating,365,,0,2032-07-28,0.485,96.625,4,USD,SOFR
LARGE2-SYN-LN-00205,LARGE2-SYN-OB-0197,Large fixture 2 Westhaven Inc. 197,1182000,B,Healthcare Equipment & Supplies,United States,1st Lien,Floating,290,,0,2032-10-15,0.225,96.75,4,USD,SOFR
LARGE2-SYN-LN-00206,LARGE2-SYN-OB-0198,Large fixture 2 Willow Corp. 198,1182000,B-,Machinery,United States,1st Lien,Floating,475,,0,2033-09-30,0.445,101.5,4,USD,SOFR
LARGE2-SYN-LN-00207,LARGE2-SYN-OB-0199,Large fixture 2 Windward Group 199,1182000,BB,Electric Utilities,United States,1st Lien,Floating,145,,0,2031-05-28,0.525,98.875,4,USD,SOFR
LARGE2-SYN-LN-00208,LARGE2-SYN-OB-0200,Large fixture 2 Woodland LLC 200,630000,B,Food Products,Germany,Sr Secured,Fixed,,0.033625,,2034-04-30,0.37,99.25,2,USD,
LARGE2-SYN-LN-00209,LARGE2-SYN-OB-0201,Large fixture 2 Alder Holdings 201,1182000,B,Industrial Conglomerates,United States,1st Lien,Floating,335,,0,2034-06-15,0.35,97.625,4,USD,SOFR
LARGE2-SYN-LN-00210,LARGE2-SYN-OB-0202,Large fixture 2 Amber Inc. 202,630000,BB,Food Products,Canada,1st Lien,Fixed,,0.033625,,2029-07-30,0.355,98.875,2,USD,
LARGE2-SYN-LN-00211,LARGE2-SYN-OB-0203,Large fixture 2 Arbor Corp. 203,1182000,B,Building Products,United States,1st Lien,Floating,230,,0,2032-04-15,0.335,100.5,4,USD,SOFR
LARGE2-SYN-LN-00212,LARGE2-SYN-OB-0204,Large fixture 2 Atlas Group 204,1182000,BB,Construction Materials,United States,1st Lien,Floating,310,,0,2034-10-30,0.37,101.25,4,USD,SOFR
LARGE2-SYN-LN-00213,LARGE2-SYN-OB-0205,Large fixture 2 Beacon LLC 205,630000,B-,"Textiles, Apparel & Luxury Goods",Canada,1st Lien,Floating,280,,50,2030-07-28,0.35,99.375,4,USD,SOFR
LARGE2-SYN-LN-00214,LARGE2-SYN-OB-0206,Large fixture 2 Bluewater Holdings 206,1182000,B,Aerospace & Defense,Luxembourg,1st Lien,Floating,235,,0,2032-03-28,0.325,100.125,4,USD,SOFR
LARGE2-SYN-LN-00215,LARGE2-SYN-OB-0207,Large fixture 2 Bracken Inc. 207,1182000,BB+,Broadline retail,United States,1st Lien,Floating,205,,0,2032-07-30,0.2,99.5,4,USD,SOFR
LARGE2-SYN-LN-00216,LARGE2-SYN-OB-0208,Large fixture 2 Cedar Corp. 208,630000,B+,"Hotels, Restaurants & Leisure",Luxembourg,Senior,Floating,225,,0,2031-04-28,0.46,97.875,4,USD,SOFR
LARGE2-SYN-LN-00217,LARGE2-SYN-OB-0209,Large fixture 2 Cobalt Group 209,1182000,B+,Aerospace & Defense,United States,1st Lien,Floating,275,,0,2032-11-28,0.53,99.5,4,USD,SOFR
LARGE2-SYN-LN-00218,LARGE2-SYN-OB-0210,Large fixture 2 Copper LLC 210,1182000,BB+,Capital Markets,United States,1st Lien,Floating,275,,0,2033-04-15,0.555,100.375,4,USD,SOFR
LARGE2-SYN-LN-00219,LARGE2-SYN-OB-0211,Large fixture 2 Crest Holdings 211,1182000,B-,Distributors,United States,1st Lien,Floating,215,,0,2030-11-28,0.345,101.5,4,USD,SOFR
LARGE2-SYN-LN-00220,LARGE2-SYN-OB-0212,Large fixture 2 Duneland Inc. 212,1182000,B-,Software,United States,1st Lien,Floating,380,,0,2031-10-30,0.485,99.875,4,USD,SOFR
LARGE2-SYN-LN-00221,LARGE2-SYN-OB-0213,Large fixture 2 Elmstone Corp. 213,630000,BBB+,Passenger airlines,Canada,1st Lien,Floating,335,,50,2030-07-28,0.405,98.25,4,USD,SOFR
LARGE2-SYN-LN-00222,LARGE2-SYN-OB-0214,Large fixture 2 Evergreen Group 214,1182000,BB-,Food Products,United States,1st Lien,Floating,115,,0,2032-11-15,0.43,101.5,4,USD,SOFR
LARGE2-SYN-LN-00223,LARGE2-SYN-OB-0215,Large fixture 2 Fairhaven LLC 215,1182000,B,Diversified Consumer Services,United States,1st Lien,Floating,290,,0,2032-09-30,0.325,95.625,4,USD,SOFR
